id,sentence_text,order_within_feedback_entry,feedback_entry_id,sentiment,team_id,feedback_date
1022969,"This app was great, but after the upgrade, I kept getting the error “your device has no connectivity.” I restarted my phone and also deleted the app, and reinstalled it to no avail.",1,457843,-0.9986,427,2022-04-07 17:42:19
1022970,I can connect to the internet just fine.,2,457843,0.9649,427,2022-04-07 17:42:19
1022972,Come on,1,457844,0.6106,427,2022-04-07 17:01:26
1022974,App was crudely conceived and poorly implemented by group of hacks working for a joke of a company.,1,457845,-0.9997,427,2022-04-07 14:35:19
1022975,If not concerned with traveling on their aircraft to get somewhere it’s probably ok…,2,457845,0.5535,427,2022-04-07 14:35:19
1022977,I was traveling yesterday on flight number 1037 from Denver to Tucson and was having an anxiety attack.,1,457846,-0.7838,427,2022-04-07 13:03:19
1022978,It had nothing to do with flying but everything to do with some life circumstances.,2,457846,-0.5187,427,2022-04-07 13:03:19
1022979,"I would like to call out Sarah and Melina, two of the flight attendants on my flight who recognized that I was having an awful day and we’re so compassionate and served me in a way I would never imagine being served from a stranger.",3,457846,0.6117,427,2022-04-07 13:03:19
1022980,They brought me a blanket and tucked me in.,4,457846,0.7834,427,2022-04-07 13:03:19
1022981,I felt like I had a real friend that was available to take care of me in a moment of need.,5,457846,0.8868,427,2022-04-07 13:03:19
1022982,Thank you United airlines for having a wonderful staff and if you get the chance please reward these women for a job well done!,6,457846,0.9749,427,2022-04-07 13:03:19
1022984,So so easy to check in!,1,457847,0.9941,427,2022-04-07 12:16:08
1022985,T United!!,2,457847,0.8473,427,2022-04-07 12:16:08
1022986,B,3,457847,0.6695,427,2022-04-07 12:16:08
1022988,We only fly united unless it just is not possible so easy to check in,1,457848,-0.9515,427,2022-04-07 08:41:19
1022990,Please continue to require masks on planes and in airports.,1,457849,-0.5803,427,2022-04-07 08:24:56
1022991,I know several people who did not get vaccinated.,2,457849,0.6701,427,2022-04-07 08:24:56
1022992,"Now that proof of vaccination is no longer required to fly, they’re traveling again.",3,457849,-0.8827,427,2022-04-07 08:24:56
1022993,At least help us protect ourselves by continuing to require masks onboard.,4,457849,0.9756,427,2022-04-07 08:24:56
1022994,ANBLNO,5,457849,0.6599,427,2022-04-07 08:24:56
1022996,"Although it still needs some tweaking, and not all functions always work the way they should, it is a lot better than any other major airline app.",1,457850,0.8812,427,2022-04-07 08:19:48
1022997,Keep it up United Airlines！,2,457850,0.9506,427,2022-04-07 08:19:48
1022999,Lame,1,457851,-0.9881,427,2022-04-07 07:26:24
1023001,The process for check-in is reasonable and quite simple.,1,457852,0.9878,427,2022-04-07 07:20:37
1023003,Would be nice to see anticipated mileage / point accruals and purchased extras like extra bags and Priority Boarding on ALL my trips.,1,457853,0.6697,427,2022-04-07 06:16:49
1023004,Outrageous wait times to message or speak with an agent.,2,457853,0.5749,427,2022-04-07 06:16:49
1023006,Stop demanding these useless updates to continue using app.,1,457854,-0.9817,427,2022-04-06 21:31:23
1023007,"I'll just stop updating and giving you all this data and only use web interface.",2,457854,-0.9428,427,2022-04-06 21:31:23
1023008,"Also, blocks vpns.",3,457854,0.7589,427,2022-04-06 21:31:23
1023009,Use a VPN?,4,457854,-0.7327,427,2022-04-06 21:31:23
1023010,"Can't use this app.",5,457854,-0.9446,427,2022-04-06 21:31:23
1023012,When I checked in it told me covid testing is required and it is not.,1,457855,-0.9505,427,2022-04-06 16:23:41
1023014,The worst.,1,457856,-0.9991,427,2022-04-06 14:59:33
1023015,Period.,2,457856,-0.7817,427,2022-04-06 14:59:33
1023017,We were originally scheduled on a flight 5138 from PIB to IAH leaving at 6:37pm connecting to 2256 IAH to SFO.,1,457857,0.6418,427,2022-04-06 13:26:18
1023018,We did not receive any notice of this change by email or text.,2,457857,-0.9841,427,2022-04-06 13:26:18
1023019,The only way I found out was when we checked in today.,3,457857,0.9203,427,2022-04-06 13:26:18
1023020,This change is very inconvenient and has caused a lot of stress.,4,457857,-0.9976,427,2022-04-06 13:26:18
1023021,If we were advised earlier we would have been able to make adjusts in our schedule sooner and would not have to gone through such a stressful last day of our trip.,5,457857,0.7721,427,2022-04-06 13:26:18
1023022,We will no longer fly United due to this total lack of customer service for it’s passengers.,6,457857,-0.9944,427,2022-04-06 13:26:18
1023023,I understand that flights can change last minute because of unforeseen circumstances but this was just a change made in advance by United and not even having the courtesy to advise it’s passengers.,7,457857,-0.9886,427,2022-04-06 13:26:18
1023024,"Linda Nelson
Robert Kaliski",8,457857,0.9537,427,2022-04-06 13:26:18
1023026,"I paid for 1 checked bag, now they are showing that I haven’t paid for a bag",1,457858,-0.9983,427,2022-04-06 11:51:10
1023028,In the current environment of shifting international travel requirements United came up with a great idea - let passengers validate their documents ahead of time.,1,457859,0.9856,427,2022-04-06 10:18:14
1023029,That must be the theory behind Travel Ready Center.,2,457859,0.7536,427,2022-04-06 10:18:14
1023030,Except it doesn’t work.,3,457859,-0.9922,427,2022-04-06 10:18:14
1023031,"Sometimes it would refuse to upload the document outright, and wouldn’t say why.",4,457859,-0.8957,427,2022-04-06 10:18:14
1023032,Sometimes it would show each item as COMPLETE but the overall trip is PENDING APPROVAL.,5,457859,-0.7697,427,2022-04-06 10:18:14
1023033,Sometimes everything looks fine but Mobile Check-In still fails.,6,457859,-0.9949,427,2022-04-06 10:18:14
1023034,And then United tells you to get documents validated by an agent.,7,457859,-0.5353,427,2022-04-06 10:18:14
1023035,"Except they have mostly replaced agents with self-checkin machines, on assumption that everyone would check in online.",8,457859,-0.6104,427,2022-04-06 10:18:14
1023036,So at the airport we end with a disorganized crowd of people trying to check in and not enough agents to help them.,9,457859,-0.9035,427,2022-04-06 10:18:14
1023037,Sad!,10,457859,-0.9875,427,2022-04-06 10:18:14
1023039,"A few things I noticed while going thro’ the app

1.",1,457860,-0.7113,427,2022-04-06 08:26:59
1023040,"Zip code validation error while entering or updating the address for the credit card

2.",2,457860,-0.9726,427,2022-04-06 08:26:59
1023041,"For travel ready, if the documentation is not verified on time then the check-in option shouldn’t be enabled.",3,457860,-0.9964,427,2022-04-06 08:26:59
1023042,It confuses people as they keep trying to check-in even though visa and other travel docs are not verified.,4,457860,-0.98,427,2022-04-06 08:26:59
1023043,3.,5,457860,0.5488,427,2022-04-06 08:26:59
1023044,I wasn’t given a seat selection option and me and my family was assigned the last isle on the plane.,6,457860,-0.8693,427,2022-04-06 08:26:59
1023045,I didn’t know about this until the moment I started check-in process.,7,457860,-0.9687,427,2022-04-06 08:26:59
1023046,This is ridiculous!,8,457860,-0.994,427,2022-04-06 08:26:59
1023048,The best way to check in for international travel.,1,457861,0.988,427,2022-04-06 07:45:09
1023049,Linkage with web entry was poor and it seemed some information needed to be entered twice,2,457861,-0.9994,427,2022-04-06 07:45:09
1023051,Baggage policies are confusing.,1,457862,-0.9888,427,2022-04-06 07:21:11
1023052,I called to clarify and was told I could check a bag for myself and my wife free.,2,457862,0.6002,427,2022-04-06 07:21:11
1023053,And my daughter traveling with us could bring a carry on.,3,457862,0.99,427,2022-04-06 07:21:11
1023054,Today will confirming flight it’s billing me $70 for the 2 checked bags.,4,457862,-0.8896,427,2022-04-06 07:21:11
1023055,Frustrated after hours on hold to clarify and still got conflicting information.,5,457862,-0.9998,427,2022-04-06 07:21:11
1023056,I just assume fly spirit if this is the hoops we have to jump through.,6,457862,-0.8459,427,2022-04-06 07:21:11
1023057,😡,7,457862,-0.9805,427,2022-04-06 07:21:11
1023059,The app has added log in places to get to account details.,1,457863,-0.8084,427,2022-04-06 05:54:35
1023060,Has too many steps.,2,457863,-0.9961,427,2022-04-06 05:54:35
1023061,And crashes often.,3,457863,-0.9218,427,2022-04-06 05:54:35
1023062,You all need to have general customers trial these apps before you deploy.,4,457863,0.8441,427,2022-04-06 05:54:35
1023063,Why can’t I easily see all my trips in my home page?,5,457863,0.9399,427,2022-04-06 05:54:35
1023064,Why can’t I get to all segments of my current trip easily?,6,457863,-0.7406,427,2022-04-06 05:54:35
1023066,"Book direct with United and never use Expedia unless you enjoy being robbed of the purchase price of your tickets and left sitting in an airport with cancelled tickets and no flight even though you paid for a round trip fare, and no customer care of any sorts other than sorry we cannot help you.",1,457864,-0.9992,427,2022-04-06 00:06:54
1023067,United is easy and courteous and more than flexible,2,457864,0.9616,427,2022-04-06 00:06:54
1023069,Best flight app on the market!,1,457865,0.9988,427,2022-04-05 23:55:48
1023070,Ease of use is exceptional!,2,457865,0.9977,427,2022-04-05 23:55:48
1023072,Hch,1,457866,0.6599,427,2022-04-05 18:05:32
1023074,Needs to be fixed,1,457867,-0.8366,427,2022-04-05 14:46:37
1023076,Mejor linea,1,457868,0.784,427,2022-04-05 13:17:40
1023078,I needed a little help with the baggage check in and they were very helpful.,1,457869,0.9963,427,2022-04-05 13:15:09
1023079,I will use this again.,2,457869,0.9925,427,2022-04-05 13:15:09
1023081,"It seems that the mobile app is the only way to scan your documents, to enable you to check in to your flight before going to the airport.",1,457870,-0.8851,427,2022-04-05 12:47:00
1023082,Cannot get the passport scanner to work.,2,457870,-0.9903,427,2022-04-05 12:47:00
1023083,The instructions cover the window and it won’t frame up right.,3,457870,-0.996,427,2022-04-05 12:47:00
1023085,Flight got canceled.,1,457871,-0.9953,427,2022-04-05 09:20:27
1023086,had to wait 4 days for a for a another flight and had to take the last 3 seats on the plane separating the family.,2,457871,-0.8074,427,2022-04-05 09:20:27
1023087,Also spent 600 dollars on a rental car for that time and an additional 1500 in hotel room charges.,3,457871,-0.672,427,2022-04-05 09:20:27
1023088,Worst customer service ever if I could give a negative star rating I would,4,457871,-0.9997,427,2022-04-05 09:20:27
1023090,I was not able to check in until 8:00am my flight is scheduled 7:55am,1,457872,-0.8828,427,2022-04-05 07:04:01
1023092,Website is a nightmare!!!!!,1,457873,-0.9967,427,2022-04-05 04:13:51
1023093,"Can’t scroll to a date … it constantly moves, won’t stay in place.",2,457873,-0.9931,427,2022-04-05 04:13:51
1023094,Constantly repeating the same info.,3,457873,-0.5369,427,2022-04-05 04:13:51
1023096,Fly anything else except American.,1,457874,0.7754,427,2022-04-04 17:07:14
1023098,Great flight,1,457875,0.9962,427,2022-04-04 15:17:47
1023100,Had the worst day of travel I’ve ever had yesterday.,1,457876,-0.9974,427,2022-04-04 14:47:30
1023101,Flight delays and not getting reimbursed for any of the inconvenience was unacceptable and I’ll be following up on this situation when it’s convenient after my trip.,2,457876,-0.9905,427,2022-04-04 14:47:30
1023103,The best app easiest to use and fast,1,457877,0.9956,427,2022-04-04 13:42:29
1023105,As someone who works in the IT I industry I can say that the UA app is one of the best in the business!,1,457878,0.9972,427,2022-04-04 12:52:49
1023106,Step by step text message updates and easy access to boarding passes and bag tracking all in one place.,2,457878,0.9947,427,2022-04-04 12:52:49
1023107,Booking is also a breeze!,3,457878,0.9911,427,2022-04-04 12:52:49
1023108,Keep up the good work.,4,457878,0.9565,427,2022-04-04 12:52:49
1023110,No ability to input my known traveler number to make my boarding pass TSA pre-check,1,457879,-0.9789,427,2022-04-04 12:51:23
1023112,"The united mobile app works well.However, if traveling internationally be sure to take your time with the documentation needed to enter your specific destination",1,457880,0.948,427,2022-04-04 12:51:13
1023114,My flight from SFO to San Antonio was canceled.,1,457881,-0.5527,427,2022-04-04 10:01:34
1023115,Likely because the plane was not sold out.,2,457881,-0.9118,427,2022-04-04 10:01:34
1023116,So they rebooked me on a two layover nightmare.,3,457881,-0.935,427,2022-04-04 10:01:34
1023117,First flight was delayed….,4,457881,-0.8879,427,2022-04-04 10:01:34
1023118,Missed our first connecting flight Rebooked again with two layovers.,5,457881,-0.9492,427,2022-04-04 10:01:34
1023119,My 5-6 hour trip turned into an 15 hour fiasco.,6,457881,-0.9963,427,2022-04-04 10:01:34
1023120,Sitting in the airport wearing a mask for over 8 hours was terrible.,7,457881,-0.9985,427,2022-04-04 10:01:34
1023121,Couldn’t be more disappointed….,8,457881,0.9941,427,2022-04-04 10:01:34
1023122,No one from United offered a discount for any of the inconvenience.,9,457881,-0.939,427,2022-04-04 10:01:34
1023123,At one point they told me that I might have to cancel my whole trip!!,10,457881,-0.9184,427,2022-04-04 10:01:34
1023124,I won’t be flying United anymore…,11,457881,0.6504,427,2022-04-04 10:01:34
